MotoristaID,Nome,NumeroCarteira,DataContratacao,CategoriaCarteira,Status
8269,Mateus Alves,1109543357,2022-03-22,E,Inativo
8270,Dante Jesus,3282991919,2023-11-07,A,Ativo
8271,Cecília Cassiano,3864594296,2023-04-02,E,Ativo
8272,Maysa Rios,9365549852,2024-01-12,A,Ativo
8273,Matteo Fonseca,6463420452,2024-04-24,B,Inativo
8274,Luiz Felipe Brito,1317478741,2024-05-27,D,Inativo
8275,Alexia Machado,2156267073,2021-10-01,E,Ativo
8276,Luan Abreu,5772179217,2021-11-05,D,Ativo
8277,Dr. Rodrigo Pires,4303161674,2022-08-15,C,Suspenso
8278,Liam Correia,3660063304,2022-08-23,D,Inativo
8279,Maria Helena Brito,2202639129,2024-01-26,E,Suspenso
8280,João Gabriel Nogueira,5306342333,2022-06-07,E,Suspenso
8281,Gustavo Nunes,7784065947,2022-06-12,D,Inativo
8282,Melina Sampaio,8770265915,2024-01-23,D,Suspenso
8283,Henry Gabriel Caldeira,0557492989,2023-11-22,A,Suspenso
8284,Raquel Lopes,0305467770,2023-05-21,B,Ativo
8285,Dr. Anthony Guerra,8556106883,2022-10-23,E,Ativo
8286,Dom Rezende,8087243491,2022-02-27,E,Inativo
8287,Srta. Rafaela Pires,0495159971,2023-03-10,A,Ativo
8288,Dr. Marcelo Campos,7183307857,2022-03-23,E,Suspenso
8289,João Guilherme Duarte,6292855830,2022-11-01,E,Ativo
8290,Maria Liz Marques,9598446719,2023-04-02,C,Inativo
8291,Leandro Rios,0986710634,2021-10-29,A,Inativo
8292,Nathan Farias,6434525891,2022-11-15,E,Ativo
8293,Heloisa Mendes,2159638809,2023-08-06,A,Suspenso
8294,Isabela da Luz,6342127817,2022-03-06,C,Ativo
8295,Luiz Henrique Cunha,4968423359,2022-10-23,D,Inativo
8296,Sr. Vitor Hugo Nascimento,6092555889,2021-08-19,B,Suspenso
8297,Maysa Lopes,2187320041,2022-04-12,B,Inativo
8298,Liz Azevedo,3975409594,2021-07-17,B,Inativo
8299,Maria Laura Silveira,9157337121,2021-11-13,D,Inativo
8300,Clarice Pires,4049604720,2024-03-01,D,Ativo
8301,Nina Azevedo,1883104508,2021-06-28,E,Suspenso
8302,Breno Rios,0625694442,2022-06-30,E,Suspenso
8303,Zoe Farias,6195552072,2024-01-09,B,Ativo
8304,Apollo Fonseca,9500742374,2022-03-03,B,Inativo
8305,Alícia da Mata,0398466878,2022-08-15,D,Inativo
8306,Melina Silva,1562106786,2022-05-28,D,Inativo
8307,Olívia Silva,5077052718,2022-12-29,E,Ativo
8308,Hadassa Camargo,4803448977,2021-12-12,C,Ativo
8309,Laís Vieira,2869676144,2021-10-04,E,Inativo
8310,Ana Luiza Pereira,9957207853,2024-02-23,C,Suspenso
8311,Maria Fernanda Araújo,3025479635,2022-05-01,A,Ativo
8312,Benjamim Novais,5974773809,2022-10-05,C,Ativo
8313,Dr. Matteo Fernandes,0819574383,2021-10-05,D,Suspenso
8314,Emilly Oliveira,3010580346,2021-11-22,E,Ativo
8315,Dra. Antonella Ribeiro,3401430385,2024-01-08,C,Inativo
8316,Luigi Porto,6688660734,2023-02-09,A,Suspenso
8317,Ana Campos,1029733861,2022-08-11,D,Inativo
8318,Dra. Maria Isis Barbosa,4616785931,2022-10-02,C,Ativo
8319,Miguel Fernandes,9746630236,2021-11-18,A,Suspenso
8320,Sr. Luiz Henrique Viana,1286785752,2022-07-20,C,Inativo
8321,Dra. Bianca Souza,0448199258,2023-06-07,E,Ativo
8322,Lucas Rodrigues,1997141134,2023-08-06,A,Ativo
8323,Sra. Rafaela Brito,0986982734,2023-01-29,C,Ativo
8324,Ryan da Cunha,1160725183,2023-07-10,A,Ativo
8325,Matheus Almeida,5292109209,2021-06-14,E,Ativo
8326,Olivia Andrade,2646049874,2024-02-09,E,Ativo
8327,Renan Novaes,7316770115,2024-02-17,E,Ativo
8328,Benjamin da Mata,6530832751,2023-07-04,D,Suspenso
8329,Dra. Bárbara Rodrigues,1116788764,2022-11-23,A,Inativo
8330,Thiago Pastor,7345692623,2024-02-28,A,Inativo
8331,Bento Peixoto,1676658650,2023-12-18,C,Suspenso
8332,Brenda Moura,8089955055,2022-04-16,A,Ativo
8333,Melina Pastor,6923380946,2022-12-10,E,Suspenso
8334,Dr. Theo Nogueira,3961970581,2023-06-27,E,Suspenso
8335,Fernando Caldeira,7352534006,2021-11-15,E,Suspenso
8336,José Rezende,5235385677,2023-06-26,A,Ativo
8337,Gael Lopes,7976967190,2021-08-08,E,Ativo
8338,Nicolas Melo,1648350206,2022-02-03,C,Inativo
8339,Maitê Caldeira,6020355768,2022-03-09,A,Ativo
8340,Maria Luiza Gonçalves,8927757695,2023-04-10,D,Ativo
8341,Melina Leão,2160146967,2022-03-02,E,Suspenso
8342,Beatriz Cavalcante,2075215932,2022-05-04,A,Inativo
8343,João Felipe Silveira,1339910264,2024-05-27,E,Suspenso
8344,Dr. Nicolas da Luz,6189770463,2022-08-01,B,Ativo
8345,Vitória Pacheco,6977275797,2022-11-07,E,Suspenso
8346,Marcelo Ramos,9596081447,2024-06-05,C,Suspenso
8347,João Guilherme Freitas,0705399514,2023-08-27,A,Ativo
8348,Ian Oliveira,1728546224,2023-07-02,B,Suspenso
8349,Julia da Costa,3524085608,2023-10-02,B,Ativo
8350,Dr. João Vitor Andrade,8688993354,2022-05-01,D,Suspenso
8351,Isis da Rosa,3912777499,2023-05-14,B,Inativo
8352,Evelyn Cavalcanti,7562401765,2023-05-03,A,Suspenso
8353,Isabella Pastor,4468743585,2023-09-25,C,Inativo
8354,Lunna Cunha,4626995426,2021-07-04,C,Ativo
8355,Igor Correia,6690651565,2022-04-01,B,Inativo
8356,Sabrina Vasconcelos,7917998573,2023-08-25,A,Inativo
8357,Mathias Sá,6794122474,2023-03-14,D,Suspenso
8358,Kamilly Alves,2128727033,2022-09-08,D,Inativo
8359,Arthur Araújo,1491311569,2023-07-20,D,Suspenso
8360,Yuri Leão,5992583665,2022-04-18,B,Suspenso
8361,Marcelo Andrade,3146726826,2023-07-21,D,Ativo
8362,Marcela Mendonça,4012419710,2023-07-03,E,Inativo
8363,Srta. Ayla Leão,8193140255,2021-12-08,B,Ativo
8364,Renan Leão,0988704918,2022-06-12,B,Ativo
8365,Isadora da Paz,2509236918,2023-07-05,C,Inativo
8366,Dr. Theodoro Fernandes,7342982772,2024-04-09,B,Ativo
8367,Maria Cecília Pastor,8647003048,2022-06-05,B,Ativo
8368,Srta. Ana Luiza Rios,2387787233,2023-09-15,B,Suspenso
8369,Vitor Hugo Abreu,7715432597,2024-03-11,A,Ativo
8370,Dra. Luiza Camargo,5139252914,2023-04-24,D,Suspenso
8371,José Pedro da Mota,9069925886,2023-01-07,E,Ativo
8372,Rafaela Fonseca,2782893115,2021-06-29,B,Suspenso
8373,Dra. Cecília da Mata,6694883898,2023-10-15,B,Ativo
8374,Maria Liz Martins,3064264850,2024-04-24,E,Suspenso
8375,Maria Eduarda Moura,6296736084,2021-09-28,D,Inativo
8376,Ana Lívia Alves,9679456624,2024-01-13,B,Inativo
8377,Benjamim da Paz,5588391172,2023-01-05,A,Inativo
8378,Maria Vitória Moura,5260259576,2021-11-13,A,Suspenso
8379,Benjamin Sousa,1535344004,2022-01-07,E,Ativo
8380,Rafaela da Rosa,5339889354,2023-01-04,B,Suspenso
8381,Vinicius Caldeira,8022723726,2021-10-09,C,Suspenso
8382,Dr. Caio Costa,3440597068,2023-10-09,A,Inativo
8383,Enzo Gabriel Oliveira,1427664043,2023-10-28,A,Ativo
8384,Olívia Ferreira,2767075525,2023-09-08,B,Inativo
8385,Igor Alves,5787176589,2022-03-22,C,Suspenso
8386,Antonella Albuquerque,6768598193,2023-05-29,D,Inativo
8387,Otto Mendonça,0561980125,2023-08-11,A,Ativo
8388,Maria Luísa Silveira,8066104418,2022-09-27,D,Ativo
8389,Diogo Sampaio,1741342065,2023-03-16,D,Ativo
8390,Dr. Enrico Sampaio,0616342042,2022-04-03,A,Suspenso
8391,Luiz Fernando Marques,2039170358,2021-09-28,E,Suspenso
8392,Olívia Brito,3667959566,2023-09-15,D,Ativo
8393,Yasmin Câmara,7626135884,2022-07-14,B,Inativo
8394,Lívia Rios,8355563703,2023-07-02,B,Suspenso
8395,João Lucas Costela,1780159581,2024-02-22,C,Suspenso
8396,Maria Flor Araújo,0375915690,2023-07-29,B,Inativo
8397,Ravy Monteiro,3314982811,2023-07-03,A,Ativo
8398,Antony Cardoso,3769440699,2022-11-15,D,Inativo
8399,Gael Castro,1315036207,2021-12-16,D,Ativo
8400,Vicente Peixoto,3030805261,2023-08-08,A,Suspenso
8401,Ana Cecília Cavalcante,9093727993,2023-04-30,C,Ativo
8402,Enzo Vasconcelos,6214303706,2021-11-25,B,Ativo
8403,Luigi Farias,9709218241,2022-02-21,A,Suspenso
8404,Daniela Cirino,8248214759,2022-04-28,E,Ativo
8405,Fernando Ribeiro,5884283292,2023-03-20,E,Inativo
8406,Henrique Sá,1523912911,2022-09-22,C,Inativo
8407,Levi Lima,5307795270,2023-04-05,A,Inativo
8408,Nicolas Dias,8660302644,2023-06-19,E,Suspenso
8409,Alexia Fonseca,2787133505,2023-06-02,B,Ativo
8410,Felipe da Paz,1863913067,2022-12-24,A,Inativo
8411,Ana Lívia Montenegro,0951730610,2022-01-29,E,Suspenso
8412,Gael Henrique Cassiano,0448754446,2023-09-23,B,Ativo
8413,Vitor Gabriel Rocha,6066457582,2021-06-21,C,Ativo
8414,Matheus Silva,1487225283,2024-01-16,C,Ativo
8415,Isabela Gomes,8521573318,2022-07-04,D,Ativo
8416,Pedro Miguel Dias,9754908950,2024-02-03,C,Inativo
8417,Bianca Lima,4902413054,2024-05-21,D,Inativo
8418,Miguel Abreu,9934621620,2023-06-11,D,Suspenso
8419,Isabelly Leão,5823595435,2023-04-16,D,Inativo
8420,Ana Luiza Oliveira,5391858213,2021-06-17,B,Inativo
8421,Isabelly Vieira,0431598754,2022-06-20,D,Inativo
8422,Maria Sophia Rios,6211678794,2023-06-24,A,Suspenso
8423,Sra. Isabella Sampaio,7610625823,2023-11-05,D,Suspenso
8424,Sophie da Rocha,6599538098,2022-01-26,D,Ativo
8425,Ísis Nunes,4768307647,2022-04-09,C,Ativo
8426,João Vitor Sá,1282786474,2024-05-21,A,Suspenso
8427,Joaquim Sousa,7473914988,2023-09-26,D,Inativo
8428,Bruna da Luz,3874148662,2023-06-23,A,Inativo
8429,Yuri Leão,7786285747,2021-07-28,C,Inativo
8430,Larissa Sousa,3206492690,2023-08-17,D,Ativo
8431,Dra. Brenda Castro,6075782722,2022-03-07,B,Ativo
8432,Thales Cassiano,3204515271,2024-05-28,D,Ativo
8433,Luan Monteiro,0946407632,2022-09-03,B,Suspenso
8434,Amanda Campos,9223479812,2021-12-02,E,Suspenso
8435,Dr. Vinicius Melo,3901387550,2023-08-04,E,Suspenso
8436,Sra. Maria Isis da Cunha,4066780991,2022-11-02,B,Ativo
8437,Enrico da Paz,3576447631,2023-08-11,A,Inativo
8438,Samuel da Mota,0746929454,2021-08-12,D,Suspenso
8439,Juan Oliveira,4439802032,2024-03-06,C,Inativo
8440,Bárbara Silva,2174877722,2022-06-04,E,Suspenso
8441,Igor Fernandes,5027188856,2023-11-20,D,Inativo
8442,Thales Teixeira,7344256482,2023-09-19,E,Suspenso
8443,Vinícius Vieira,6519470971,2023-10-29,E,Suspenso
8444,Carolina Viana,2599421067,2023-09-30,C,Inativo
8445,Sr. Anthony Gabriel Novaes,3876080350,2022-06-28,E,Suspenso
8446,Sra. Antonella Cardoso,2810005251,2021-12-22,B,Inativo
8447,Antônio da Costa,0018729790,2022-02-01,A,Inativo
8448,Yago Gomes,9195068223,2023-12-18,E,Ativo
8449,Antonella Sales,9391244516,2022-03-02,A,Inativo
8450,Ana Julia da Rocha,5181784054,2023-08-12,B,Inativo
8451,Esther da Paz,7103897535,2021-12-19,D,Ativo
8452,Erick Sousa,2244922100,2022-07-17,C,Ativo
8453,Marina Costela,9516410121,2023-05-17,C,Inativo
8454,Milena Nogueira,6152174938,2021-12-11,A,Suspenso
8455,Mathias Borges,1686360037,2023-06-23,D,Suspenso
8456,Brayan Andrade,5136110845,2023-01-04,B,Ativo
8457,Sara da Paz,9534143940,2022-09-07,E,Ativo
8458,Ana Pinto,2446440499,2023-10-19,B,Inativo
8459,Ana Julia Nascimento,9942132435,2022-05-11,C,Inativo
8460,Lucca Silva,5787658342,2022-02-12,C,Inativo
8461,Luísa Camargo,3517950654,2022-03-25,B,Ativo
8462,Beatriz da Rocha,9560719985,2024-02-04,C,Inativo
8463,Rodrigo da Mota,8815895117,2022-05-29,C,Suspenso
8464,Leandro da Mata,6155228431,2023-05-28,C,Inativo
8465,Maria Sophia Sales,4144857250,2024-05-12,A,Suspenso
8466,Liam Aparecida,7553484419,2023-02-25,D,Suspenso
8467,Léo Abreu,5539210120,2024-05-05,E,Inativo
8468,Davi Lucas Vargas,8253377005,2024-05-14,C,Suspenso
8469,Samuel da Mata,6168008952,2023-09-05,C,Suspenso
8470,Bruno Novais,2467313368,2022-11-12,D,Inativo
8471,Pietra Melo,3556002932,2023-07-23,C,Inativo
8472,Ana Julia Rocha,2079037580,2023-08-21,D,Inativo
8473,Breno Jesus,4608682551,2023-10-15,C,Inativo
8474,Milena Freitas,0168423152,2021-10-04,A,Suspenso
8475,Caio Lima,3062696212,2022-07-23,C,Ativo
8476,Luan Aragão,0731488370,2022-05-12,C,Ativo
8477,Ana Júlia Teixeira,6523011367,2023-03-07,C,Ativo
8478,Emanuel Santos,7794630988,2021-12-08,A,Inativo
8479,Maria Julia Fogaça,5441080335,2021-08-15,E,Inativo
8480,Mateus da Rosa,1152170239,2023-03-03,D,Ativo
8481,Carolina Monteiro,1868272141,2022-05-10,B,Suspenso
8482,Bruna Cardoso,4317768787,2022-04-19,A,Ativo
8483,Dr. Henry Gomes,1986938549,2021-08-28,A,Inativo
8484,Apollo Lopes,1034883209,2023-01-19,E,Ativo
8485,Dr. Nicolas Aragão,5458429731,2022-06-28,D,Ativo
8486,Yago da Conceição,7945159662,2024-03-27,D,Ativo
8487,Ana Júlia Garcia,1998772804,2022-02-05,E,Ativo
8488,Noah Farias,7337055628,2023-02-13,E,Suspenso
8489,Giovanna Rocha,2610021943,2021-10-01,D,Ativo
8490,Lívia Borges,5541459777,2021-11-19,A,Ativo
8491,Isabel Ribeiro,6938716869,2023-01-08,D,Inativo
8492,Dr. Antônio Silveira,2520409068,2023-07-07,D,Suspenso
8493,Gustavo Freitas,4613467164,2021-07-05,A,Ativo
8494,Sr. Davi Lucas Fernandes,8241893978,2024-05-01,E,Ativo
8495,Dante Pastor,9727739319,2022-08-07,E,Suspenso
8496,Daniel Melo,9382743106,2022-12-31,E,Inativo
8497,Eloah Camargo,9626962323,2023-01-12,E,Inativo
8498,Clara Cavalcante,4570827554,2022-11-27,A,Ativo
8499,Maria Júlia Pacheco,9967307820,2023-01-08,A,Suspenso
8500,Maria Melo,6853443501,2023-11-12,D,Suspenso
8501,Marcelo Fernandes,5755766156,2024-03-20,E,Ativo
8502,Ravy Cirino,6655007697,2023-05-02,D,Inativo
8503,Dr. João Felipe Brito,7948214274,2021-06-08,A,Ativo
8504,Letícia da Mata,3145039542,2023-12-20,C,Inativo
8505,Dante Caldeira,8255338692,2022-06-25,D,Inativo
8506,Gabriela Nogueira,6849217918,2023-10-15,B,Ativo
8507,Gustavo Cunha,1880130656,2023-04-08,E,Ativo
8508,Anna Liz Araújo,8876677268,2022-08-12,D,Ativo
8509,Antonella Caldeira,7854243134,2023-11-16,A,Suspenso
8510,Luiz Otávio Gonçalves,7453283367,2023-04-18,B,Inativo
8511,Lucca Ramos,2572748738,2023-02-08,D,Ativo
8512,Marina Vargas,0863974264,2023-09-18,B,Inativo
8513,Arthur Pereira,6153687790,2024-01-29,E,Ativo
8514,Sabrina Pimenta,2179737492,2022-07-05,A,Ativo
8515,Helena da Mota,1240410637,2023-01-10,E,Ativo
8516,Marcelo Garcia,1090829922,2022-06-01,A,Ativo
8517,Caio Pimenta,1809611048,2021-11-08,E,Ativo
8518,Lunna Costela,4516262896,2022-10-07,A,Inativo
8519,Luiz Henrique Cavalcante,2957897690,2024-02-21,E,Ativo
8520,Isabelly Carvalho,8275377452,2023-08-10,B,Inativo
8521,Otávio Caldeira,3249471573,2022-05-11,D,Inativo
8522,Sr. Heitor Pacheco,1254108718,2022-01-18,C,Suspenso
8523,Jade Pires,7793841053,2024-05-03,B,Inativo
8524,Marcelo Siqueira,7433258959,2021-09-05,A,Suspenso
8525,Sr. Leandro Moreira,0216263643,2023-10-24,C,Inativo
8526,Dr. Vitor Fernandes,2904158206,2023-02-11,A,Ativo
8527,Olivia Moura,4091942052,2024-04-14,E,Inativo
8528,Ana Clara Pereira,5771761694,2023-11-26,B,Ativo
8529,Lorena Jesus,0398472905,2023-01-25,D,Inativo
8530,Dra. Sara Machado,6071748908,2022-12-13,E,Inativo
8531,Dr. Anthony Rios,1405328780,2023-03-23,E,Suspenso
8532,Jade Sá,5435780668,2023-11-12,E,Suspenso
8533,Sra. Maria Fernanda Cavalcante,8401216101,2023-09-30,D,Ativo
8534,Isabela Almeida,1016270525,2024-05-10,C,Inativo
8535,Dr. Daniel Teixeira,5429009281,2024-03-27,C,Suspenso
8536,Asafe Teixeira,1698488592,2023-11-22,C,Ativo
8537,Otávio Pereira,9312376442,2021-07-26,C,Ativo
8538,Sr. Nicolas Rezende,2992510919,2023-09-05,B,Ativo
8539,Maria Vitória Vieira,7245258614,2022-02-24,B,Inativo
8540,Emanuelly Pastor,0179241980,2023-04-10,B,Inativo
8541,Brayan Brito,8729804893,2023-02-19,B,Inativo
8542,Ana Cecília Machado,3753321563,2022-11-04,E,Suspenso
8543,Kaique Cassiano,9089644416,2022-09-30,C,Suspenso
8544,Eduarda Guerra,2531332806,2023-04-13,A,Suspenso
8545,Raquel Almeida,8121593295,2022-07-19,C,Suspenso
8546,Stella Oliveira,8306936758,2023-10-14,E,Inativo
8547,Francisco Pires,9246995132,2022-07-03,B,Inativo
8548,Asafe Jesus,3241979317,2021-12-11,B,Inativo
8549,Otto Monteiro,8576656779,2024-03-28,E,Suspenso
8550,Luana da Costa,6896210244,2023-09-20,E,Inativo
8551,Anthony Gabriel Novaes,4495649232,2022-01-24,C,Inativo
8552,Olívia Costela,9704817782,2023-03-28,B,Ativo
8553,Laís Siqueira,8811664406,2023-02-13,E,Inativo
8554,Marcela Alves,3365501543,2024-05-03,D,Suspenso
8555,Thomas Araújo,1560894563,2021-09-19,E,Ativo
8556,Diego Leão,0941492442,2024-04-26,E,Ativo
8557,Dr. Joaquim Monteiro,4084976458,2023-11-06,C,Ativo
8558,Davi Luiz Jesus,2032884826,2023-09-08,E,Suspenso
8559,Matteo Sampaio,1786970956,2022-03-05,C,Inativo
8560,Mariah Moraes,1577263682,2022-03-14,D,Inativo
8561,Davi Luiz Rocha,8133575069,2022-02-25,D,Suspenso
8562,Daniela Porto,8014861269,2022-04-10,C,Inativo
8563,João Vitor Rios,2899100959,2021-09-19,C,Suspenso
8564,Pedro Henrique Ribeiro,5507751644,2023-10-24,E,Inativo
8565,Rebeca Mendes,6993254937,2024-04-04,A,Inativo
8566,Laís Moraes,0834752449,2023-03-09,A,Inativo
8567,Beatriz Sales,0896442521,2023-03-12,D,Inativo
8568,Josué Moreira,8605059639,2024-04-23,E,Ativo
8569,Sara Ramos,2847355302,2023-05-12,E,Inativo
8570,Pedro Lucas Duarte,5994217255,2022-10-10,C,Ativo
8571,Luigi Nascimento,2588136269,2024-03-26,E,Ativo
8572,Kamilly Silveira,6326867615,2024-04-03,B,Ativo
8573,José Pedro Cassiano,4981996986,2021-12-18,B,Suspenso
8574,Maysa Cirino,4595648646,2022-05-02,B,Inativo
8575,Pietra Lopes,4905880398,2023-10-19,A,Inativo
8576,Sr. Dante Teixeira,1412085136,2021-09-02,D,Ativo
8577,Dra. Ágatha Lopes,9127973778,2021-08-07,C,Ativo
8578,Luiz Fernando da Luz,9591812626,2021-08-30,C,Inativo
8579,Arthur Sampaio,5564985054,2023-06-21,C,Inativo
8580,Maria Júlia Melo,9050400133,2022-12-12,C,Inativo
8581,Isabel Nogueira,6757198621,2022-09-18,B,Inativo
8582,Samuel Sampaio,6730254903,2022-12-07,E,Inativo
8583,Evelyn Vieira,6887610086,2023-12-27,A,Ativo
8584,Alexandre Santos,3821375700,2024-05-18,A,Suspenso
8585,Emanuelly Costa,2692087443,2023-03-19,E,Suspenso
8586,Mariah Rezende,7526186481,2022-04-04,D,Inativo
8587,Valentim Sousa,8402874173,2024-02-06,B,Ativo
8588,Maria Luísa da Paz,6579009352,2023-12-16,E,Suspenso
8589,Sra. Ana Lívia Pereira,9593140881,2023-01-09,A,Inativo
8590,Thiago Andrade,6173934740,2023-11-19,D,Ativo
8591,Alícia Duarte,5358914835,2024-05-08,A,Ativo
8592,Dra. Ágatha Monteiro,1248318279,2023-01-21,D,Ativo
8593,Laura das Neves,6136627707,2023-06-02,A,Suspenso
8594,Dra. Stella da Mata,1403413954,2023-06-27,A,Ativo
8595,Zoe Costela,8931866072,2024-01-07,A,Ativo
8596,Davi Lucas Sousa,3706579337,2023-06-25,B,Ativo
8597,Natália Machado,8360912369,2022-05-30,D,Suspenso
8598,Júlia Novaes,8962259300,2023-04-29,A,Inativo
8599,Igor Siqueira,6583214085,2022-03-31,D,Suspenso
8600,Arthur Miguel da Mata,3615241348,2022-12-12,E,Inativo
8601,Maitê Gomes,0223019951,2022-08-13,D,Inativo
8602,Yago Rocha,0431830835,2022-04-05,E,Suspenso
8603,Ester Rocha,0268803363,2023-10-02,C,Suspenso
8604,Ana Julia Moraes,7306396678,2024-05-05,B,Ativo
8605,Lara Rezende,6542483824,2024-04-13,D,Ativo
8606,Maria Cecília Andrade,3826486574,2023-11-23,A,Suspenso
8607,Ana Vitória Cunha,8720982314,2021-10-06,E,Inativo
8608,Maria Júlia Novaes,8689084911,2022-07-22,C,Inativo
8609,Sra. Daniela Gonçalves,1643626065,2022-06-23,A,Inativo
8610,Dante Leão,7567328052,2023-09-14,C,Suspenso
8611,Oliver Rocha,5714764130,2023-03-27,A,Inativo
8612,Letícia Barbosa,8159290376,2024-02-10,B,Ativo
8613,Sr. Lucas Gabriel Sampaio,9690864280,2023-08-01,E,Ativo
8614,Elisa Barbosa,1553869579,2023-11-16,B,Suspenso
8615,Diego Nunes,2916232275,2021-11-15,A,Suspenso
8616,Enzo da Mata,5477511207,2024-03-14,E,Suspenso
8617,Julia Vasconcelos,1322855921,2023-04-01,D,Ativo
8618,Anthony Gabriel Rezende,7808258381,2024-03-31,D,Suspenso
8619,Ana Júlia Novaes,9822197905,2023-01-09,A,Ativo
8620,Sophie Moreira,2703647801,2022-11-09,A,Suspenso
8621,Vitória Moura,7263374749,2023-01-11,A,Inativo
8622,Ísis Costela,4804800770,2023-08-11,C,Suspenso
8623,Dr. Rael Montenegro,5066327374,2021-10-27,B,Inativo
8624,Ana Liz Nunes,6844602189,2023-06-16,B,Inativo
8625,Gabriela Viana,0244096719,2023-11-30,D,Inativo
8626,Gael Henrique Fernandes,0068443427,2024-02-02,E,Suspenso
8627,Dr. Pedro Henrique Vargas,6054446735,2023-06-22,E,Suspenso
8628,Maria Helena Andrade,3203991211,2022-10-29,D,Suspenso
8629,Caroline Barros,3084299986,2021-11-17,A,Inativo
8630,Igor Castro,5067139224,2022-09-12,C,Ativo
8631,Anna Liz Mendes,5642074775,2023-09-26,A,Suspenso
8632,Isabelly Cunha,5525214268,2021-11-01,D,Inativo
8633,Juan Alves,6160530851,2023-04-26,B,Suspenso
8634,Fernanda Aragão,1781474725,2023-02-24,B,Ativo
8635,Yuri da Rosa,1477880760,2021-07-08,A,Inativo
8636,Léo Castro,2209811707,2022-10-24,E,Inativo
8637,João Miguel Sousa,5869916329,2022-03-01,A,Suspenso
8638,Srta. Maria Luísa Almeida,2648464183,2022-06-08,C,Ativo
8639,Antonella Castro,1550800586,2024-01-27,A,Suspenso
8640,Elisa da Mata,3975966352,2021-09-24,E,Suspenso
8641,Helena Cavalcanti,2968861553,2022-05-27,A,Inativo
8642,Kevin Garcia,6820556145,2023-10-31,A,Inativo
8643,Raquel Mendes,3244629318,2022-04-10,C,Inativo
8644,José Miguel Pimenta,2681748939,2023-07-24,A,Inativo
8645,Matteo Rodrigues,5690332953,2023-07-15,E,Suspenso
8646,Ana Cecília Porto,9778569947,2022-06-19,E,Inativo
8647,Nicole Sousa,1940554138,2023-10-14,B,Ativo
8648,Ester Souza,3808631280,2023-04-10,B,Inativo
8649,Luara Fogaça,4705790451,2021-11-12,A,Suspenso
8650,Gustavo Correia,1494439908,2022-01-18,B,Ativo
8651,Pietra Abreu,8914521762,2023-09-13,A,Suspenso
8652,Stella Cavalcante,7385266228,2022-10-03,A,Inativo
8653,Olivia Ramos,5290551947,2022-03-11,D,Inativo
8654,Luiza Cardoso,5684972797,2022-05-18,D,Inativo
8655,Igor Sales,0175203266,2023-06-23,B,Ativo
8656,Melina da Mata,3069210545,2022-06-15,B,Ativo
8657,Arthur Miguel Castro,7859059199,2023-03-12,E,Ativo
8658,Ana Liz das Neves,7287481568,2021-11-22,C,Suspenso
8659,Levi Fernandes,0373739341,2022-01-08,B,Suspenso
8660,Luiz Otávio Cirino,9606903095,2023-07-22,C,Inativo
8661,Luiza Carvalho,1299214592,2022-06-05,B,Inativo
8662,Valentim da Rocha,9834293617,2023-03-26,C,Ativo
8663,Davi Luiz Martins,1399811697,2022-01-16,C,Suspenso
8664,Melissa Costela,8685008182,2023-04-16,B,Ativo
8665,Mariane Sales,3229411717,2021-09-04,D,Suspenso
8666,Dra. Sophie Pimenta,5842535735,2022-02-12,C,Ativo
8667,Sofia Teixeira,1633969685,2022-12-14,C,Ativo
8668,Júlia Moreira,5543809776,2022-06-29,D,Suspenso
8669,Maysa Silva,2900609256,2022-01-15,A,Ativo
8670,Guilherme Melo,3174579632,2023-10-10,E,Suspenso
8671,José Miguel Ferreira,4038863530,2024-05-29,B,Inativo
8672,Luiz Fernando Machado,7946544123,2022-12-28,B,Ativo
8673,Manuella Fernandes,5735423671,2022-07-27,E,Suspenso
8674,Aurora Leão,8514970805,2021-09-29,B,Ativo
8675,Dra. Lara Campos,6102904285,2021-09-19,C,Ativo
8676,Liam Moura,2492549025,2023-03-31,D,Ativo
8677,Alexia Gomes,6205463019,2023-06-02,D,Ativo
8678,Lorenzo Fonseca,7974840179,2021-10-22,C,Ativo
8679,Josué da Rosa,0055791662,2021-10-06,C,Inativo
8680,Alícia Cavalcanti,3615863389,2022-10-30,E,Suspenso
8681,Cauê Guerra,0207222262,2023-01-23,B,Ativo
8682,Maria Flor Sales,1785815714,2023-05-10,B,Inativo
8683,Luiz Miguel Vargas,7754912606,2022-10-02,C,Ativo
8684,Antonella Pinto,6604126107,2023-12-24,D,Suspenso
8685,Clara Vasconcelos,3586458274,2022-03-13,A,Suspenso
8686,Milena Cardoso,1394770482,2021-12-28,E,Suspenso
8687,Srta. Ana Cecília Sá,4171584210,2023-06-03,C,Inativo
8688,Luiz Gustavo Montenegro,9398935177,2023-09-26,E,Inativo
8689,Vitória Fonseca,8034009112,2024-05-04,C,Inativo
8690,Thales Lima,7867805450,2022-05-22,D,Suspenso
8691,Ísis Barbosa,5422872349,2023-12-23,D,Ativo
8692,Diego Fonseca,1325907924,2021-08-05,E,Ativo
8693,Maria Vitória Pacheco,0959315425,2023-08-12,E,Ativo
8694,Murilo Siqueira,2780171490,2023-09-03,D,Inativo
8695,Vinicius da Rocha,5520653540,2023-09-04,C,Suspenso
8696,Ana Júlia da Cunha,2986117717,2022-10-24,B,Ativo
8697,Luiz Felipe Dias,2459711662,2021-07-11,D,Ativo
